county,city,date,no2_units,no2_mean,no2_aqi,o3_units,o3_mean,o3_aqi,so2_units,so2_mean,so2_aqi,co_units,co_mean,co_aqi
Maricopa,Scottsdale,12/24/2000,Parts per billion,26.75,47,Parts per million,0.0125,24,Parts per billion,2.041667,7,Parts per million,1.291667,27
Maricopa,Scottsdale,12/24/2000,Parts per billion,26.75,47,Parts per million,0.0125,24,Parts per billion,2.0125,,Parts per million,1.254167,
Maricopa,Scottsdale,12/24/2000,Parts per billion,26.75,47,Parts per million,0.0125,24,Parts per billion,2.0125,,Parts per million,1.291667,27
Maricopa,Scottsdale,12/25/2000,Parts per billion,16.208333,26,Parts per million,0.022917,34,Parts per billion,0.375,3,Parts per million,0.575,
Maricopa,Scottsdale,12/25/2000,Parts per billion,16.208333,26,Parts per million,0.022917,34,Parts per billion,0.375,3,Parts per million,0.833333,23
Maricopa,Scottsdale,12/25/2000,Parts per billion,16.208333,26,Parts per million,0.022917,34,Parts per billion,0.3625,,Parts per million,0.575,
Maricopa,Scottsdale,12/25/2000,Parts per billion,16.208333,26,Parts per million,0.022917,34,Parts per billion,0.3625,,Parts per million,0.833333,23
Maricopa,Scottsdale,12/26/2000,Parts per billion,17.375,39,Parts per million,0.0225,25,Parts per billion,0.166667,3,Parts per million,0.466667,
Maricopa,Scottsdale,12/26/2000,Parts per billion,17.375,39,Parts per million,0.0225,25,Parts per billion,0.166667,3,Parts per million,0.4875,9
Maricopa,Scottsdale,12/26/2000,Parts per billion,17.375,39,Parts per million,0.0225,25,Parts per billion,0.1625,,Parts per million,0.466667,
Maricopa,Scottsdale,12/26/2000,Parts per billion,17.375,39,Parts per million,0.0225,25,Parts per billion,0.1625,,Parts per million,0.4875,9
Maricopa,Scottsdale,12/27/2000,Parts per billion,23.833333,42,Parts per million,0.013417,25,Parts per billion,0.347826,3,Parts per million,1,
Maricopa,Scottsdale,12/27/2000,Parts per billion,23.833333,42,Parts per million,0.013417,25,Parts per billion,0.347826,3,Parts per million,0.754167,19
Maricopa,Scottsdale,12/27/2000,Parts per billion,23.833333,42,Parts per million,0.013417,25,Parts per billion,0.371429,,Parts per million,1,
Maricopa,Scottsdale,12/27/2000,Parts per billion,23.833333,42,Parts per million,0.013417,25,Parts per billion,0.371429,,Parts per million,0.754167,19
Maricopa,Scottsdale,12/28/2000,Parts per billion,33.565217,51,Parts per million,0.005667,13,Parts per billion,1.45,7,Parts per million,1.320833,
Maricopa,Scottsdale,12/28/2000,Parts per billion,33.565217,51,Parts per million,0.005667,13,Parts per billion,1.45,7,Parts per million,1.291667,22
Maricopa,Scottsdale,12/28/2000,Parts per billion,33.565217,51,Parts per million,0.005667,13,Parts per billion,1.583333,,Parts per million,1.320833,
Maricopa,Scottsdale,12/28/2000,Parts per billion,33.565217,51,Parts per million,0.005667,13,Parts per billion,1.583333,,Parts per million,1.291667,22
Maricopa,Scottsdale,12/29/2000,Parts per billion,35.083333,47,Parts per million,0.005333,13,Parts per billion,2.541667,7,Parts per million,1.538095,
Maricopa,Scottsdale,12/29/2000,Parts per billion,35.083333,47,Parts per million,0.005333,13,Parts per billion,2.541667,7,Parts per million,1.594444,23
Maricopa,Scottsdale,12/29/2000,Parts per billion,35.083333,47,Parts per million,0.005333,13,Parts per billion,2.525,,Parts per million,1.538095,
Maricopa,Scottsdale,12/29/2000,Parts per billion,35.083333,47,Parts per million,0.005333,13,Parts per billion,2.525,,Parts per million,1.594444,23
Maricopa,Scottsdale,12/30/2000,Parts per billion,28.666667,47,Parts per million,0.009292,22,Parts per billion,2.333333,7,Parts per million,1.395833,
Maricopa,Scottsdale,12/30/2000,Parts per billion,28.666667,47,Parts per million,0.009292,22,Parts per billion,2.333333,7,Parts per million,1.291667,26
Maricopa,Scottsdale,12/30/2000,Parts per billion,28.666667,47,Parts per million,0.009292,22,Parts per billion,2.3125,,Parts per million,1.395833,
Maricopa,Scottsdale,12/30/2000,Parts per billion,28.666667,47,Parts per million,0.009292,22,Parts per billion,2.3125,,Parts per million,1.291667,26
Maricopa,Scottsdale,12/31/2000,Parts per billion,25.208333,48,Parts per million,0.014211,27,Parts per billion,2.5,9,Parts per million,1.3375,
Maricopa,Scottsdale,12/31/2000,Parts per billion,25.208333,48,Parts per million,0.014211,27,Parts per billion,2.5,9,Parts per million,1.358333,30
Maricopa,Scottsdale,12/31/2000,Parts per billion,25.208333,48,Parts per million,0.014211,27,Parts per billion,2.475,,Parts per million,1.3375,
Maricopa,Scottsdale,12/31/2000,Parts per billion,25.208333,48,Parts per million,0.014211,27,Parts per billion,2.475,,Parts per million,1.358333,30
Pima,Tucson,1/1/2000,Parts per billion,15.208333,36,Parts per million,0.022917,33,Parts per billion,1.833333,6,Parts per million,0.383333,
Pima,Tucson,1/1/2000,Parts per billion,15.208333,36,Parts per million,0.022917,33,Parts per billion,1.833333,6,Parts per million,0.321053,8
Pima,Tucson,1/1/2000,Parts per billion,15.208333,36,Parts per million,0.022917,33,Parts per billion,1.8125,,Parts per million,0.383333,
Pima,Tucson,1/1/2000,Parts per billion,15.208333,36,Parts per million,0.022917,33,Parts per billion,1.8125,,Parts per million,0.321053,8
Pima,Tucson,1/2/2000,Parts per billion,18.5,36,Parts per million,0.015708,26,Parts per billion,1.375,3,Parts per million,0.33125,
Pima,Tucson,1/2/2000,Parts per billion,18.5,36,Parts per million,0.015708,26,Parts per billion,1.375,3,Parts per million,0.438889,9
Pima,Tucson,1/2/2000,Parts per billion,18.5,36,Parts per million,0.015708,26,Parts per billion,1.3625,,Parts per million,0.33125,
Pima,Tucson,1/2/2000,Parts per billion,18.5,36,Parts per million,0.015708,26,Parts per billion,1.3625,,Parts per million,0.438889,9
Pima,Tucson,1/4/2000,Parts per billion,31.521739,40,Parts per million,0.013417,19,Parts per billion,2.333333,6,Parts per million,0.925,
Pima,Tucson,1/4/2000,Parts per billion,31.521739,40,Parts per million,0.013417,19,Parts per billion,2.333333,6,Parts per million,1.014286,13
Pima,Tucson,1/4/2000,Parts per billion,31.521739,40,Parts per million,0.013417,19,Parts per billion,2.275,,Parts per million,0.925,
Pima,Tucson,1/4/2000,Parts per billion,31.521739,40,Parts per million,0.013417,19,Parts per billion,2.275,,Parts per million,1.014286,13
Pima,Tucson,1/5/2000,Parts per billion,28.541667,40,Parts per million,0.010375,20,Parts per billion,3.083333,13,Parts per million,0.733333,
Pima,Tucson,1/5/2000,Parts per billion,28.541667,40,Parts per million,0.010375,20,Parts per billion,3.083333,13,Parts per million,0.779167,14
Pima,Tucson,1/5/2000,Parts per billion,28.541667,40,Parts per million,0.010375,20,Parts per billion,3.0625,,Parts per million,0.733333,
Pima,Tucson,1/5/2000,Parts per billion,28.541667,40,Parts per million,0.010375,20,Parts per billion,3.0625,,Parts per million,0.779167,14
Pima,Tucson,1/6/2000,Parts per billion,27.25,41,Parts per million,0.013125,26,Parts per billion,2.75,7,Parts per million,0.879167,
Pima,Tucson,1/6/2000,Parts per billion,27.25,41,Parts per million,0.013125,26,Parts per billion,2.75,7,Parts per million,0.866667,17
Pima,Tucson,1/6/2000,Parts per billion,27.25,41,Parts per million,0.013125,26,Parts per billion,2.725,,Parts per million,0.879167,
Pima,Tucson,1/6/2000,Parts per billion,27.25,41,Parts per million,0.013125,26,Parts per billion,2.725,,Parts per million,0.866667,17
Pima,Tucson,1/7/2000,Parts per billion,29.666667,46,Parts per million,0.013417,30,Parts per billion,3.041667,9,Parts per million,1.104167,
Pima,Tucson,1/7/2000,Parts per billion,29.666667,46,Parts per million,0.013417,30,Parts per billion,3.041667,9,Parts per million,0.920833,20
Pima,Tucson,1/7/2000,Parts per billion,29.666667,46,Parts per million,0.013417,30,Parts per billion,3.0125,,Parts per million,1.104167,
Pima,Tucson,1/7/2000,Parts per billion,29.666667,46,Parts per million,0.013417,30,Parts per billion,3.0125,,Parts per million,0.920833,20
Pima,Tucson,1/8/2000,Parts per billion,30.125,45,Parts per million,0.011375,25,Parts per billion,2.416667,6,Parts per million,0.708333,
Pima,Tucson,1/8/2000,Parts per billion,30.125,45,Parts per million,0.011375,25,Parts per billion,2.416667,6,Parts per million,0.854167,22
Pima,Tucson,1/8/2000,Parts per billion,30.125,45,Parts per million,0.011375,25,Parts per billion,2.4,,Parts per million,0.708333,
Pima,Tucson,1/8/2000,Parts per billion,30.125,45,Parts per million,0.011375,25,Parts per billion,2.4,,Parts per million,0.854167,22
Pima,Tucson,1/9/2000,Parts per billion,29.625,45,Parts per million,0.0135,27,Parts per billion,3.75,21,Parts per million,0.729167,
Pima,Tucson,1/9/2000,Parts per billion,29.625,45,Parts per million,0.0135,27,Parts per billion,3.75,21,Parts per million,0.729167,14
Pima,Tucson,1/9/2000,Parts per billion,29.625,45,Parts per million,0.0135,27,Parts per billion,3.725,,Parts per million,0.729167,
Pima,Tucson,1/9/2000,Parts per billion,29.625,45,Parts per million,0.0135,27,Parts per billion,3.725,,Parts per million,0.729167,14
Pima,Tucson,1/10/2000,Parts per billion,32.75,53,Parts per million,0.014,25,Parts per billion,3.541667,14,Parts per million,1.3625,
Pima,Tucson,1/10/2000,Parts per billion,32.75,53,Parts per million,0.014,25,Parts per billion,3.541667,14,Parts per million,1.1125,31
Pima,Tucson,1/10/2000,Parts per billion,32.75,53,Parts per million,0.014,25,Parts per billion,3.525,,Parts per million,1.3625,
Pima,Tucson,1/10/2000,Parts per billion,32.75,53,Parts per million,0.014,25,Parts per billion,3.525,,Parts per million,1.1125,31
Pima,Tucson,1/11/2000,Parts per billion,31.416667,49,Parts per million,0.013875,28,Parts per billion,2.708333,10,Parts per million,0.916667,
Pima,Tucson,1/11/2000,Parts per billion,31.416667,49,Parts per million,0.013875,28,Parts per billion,2.708333,10,Parts per million,1.070833,31
Pima,Tucson,1/11/2000,Parts per billion,31.416667,49,Parts per million,0.013875,28,Parts per billion,2.675,,Parts per million,0.916667,
Pima,Tucson,1/11/2000,Parts per billion,31.416667,49,Parts per million,0.013875,28,Parts per billion,2.675,,Parts per million,1.070833,31
Pima,Tucson,1/12/2000,Parts per billion,32.083333,50,Parts per million,0.012167,25,Parts per billion,3.25,16,Parts per million,0.970833,
Pima,Tucson,1/12/2000,Parts per billion,32.083333,50,Parts per million,0.012167,25,Parts per billion,3.25,16,Parts per million,1,22
Pima,Tucson,1/12/2000,Parts per billion,32.083333,50,Parts per million,0.012167,25,Parts per billion,3.2125,,Parts per million,0.970833,
Pima,Tucson,1/12/2000,Parts per billion,32.083333,50,Parts per million,0.012167,25,Parts per billion,3.2125,,Parts per million,1,22
Pima,Tucson,1/13/2000,Parts per billion,32.105263,42,Parts per million,0.009583,17,Parts per billion,3.227273,10,Parts per million,1.156522,
Pima,Tucson,1/13/2000,Parts per billion,32.105263,42,Parts per million,0.009583,17,Parts per billion,3.227273,10,Parts per million,1.3125,23
Pima,Tucson,1/13/2000,Parts per billion,32.105263,42,Parts per million,0.009583,17,Parts per billion,2.916667,,Parts per million,1.156522,
Pima,Tucson,1/13/2000,Parts per billion,32.105263,42,Parts per million,0.009583,17,Parts per billion,2.916667,,Parts per million,1.3125,23
Pima,Tucson,1/14/2000,Parts per billion,20.291667,39,Parts per million,0.01775,25,Parts per billion,2.458333,7,Parts per million,0.529167,
Pima,Tucson,1/14/2000,Parts per billion,20.291667,39,Parts per million,0.01775,25,Parts per billion,2.458333,7,Parts per million,0.545833,11
Pima,Tucson,1/14/2000,Parts per billion,20.291667,39,Parts per million,0.01775,25,Parts per billion,2.45,,Parts per million,0.529167,
Pima,Tucson,1/14/2000,Parts per billion,20.291667,39,Parts per million,0.01775,25,Parts per billion,2.45,,Parts per million,0.545833,11
Pima,Tucson,1/15/2000,Parts per billion,27.125,47,Parts per million,0.013208,24,Parts per billion,3.458333,11,Parts per million,0.929167,
Pima,Tucson,1/15/2000,Parts per billion,27.125,47,Parts per million,0.013208,24,Parts per billion,3.458333,11,Parts per million,0.854167,18
Pima,Tucson,1/15/2000,Parts per billion,27.125,47,Parts per million,0.013208,24,Parts per billion,3.4375,,Parts per million,0.929167,
Pima,Tucson,1/15/2000,Parts per billion,27.125,47,Parts per million,0.013208,24,Parts per billion,3.4375,,Parts per million,0.854167,18
Pima,Tucson,1/16/2000,Parts per billion,22,30,Parts per million,0.016,25,Parts per billion,3.458333,14,Parts per million,0.3875,
Pima,Tucson,1/16/2000,Parts per billion,22,30,Parts per million,0.016,25,Parts per billion,3.458333,14,Parts per million,0.529167,18
Pima,Tucson,1/16/2000,Parts per billion,22,30,Parts per million,0.016,25,Parts per billion,3.4375,,Parts per million,0.3875,
Pima,Tucson,1/16/2000,Parts per billion,22,30,Parts per million,0.016,25,Parts per billion,3.4375,,Parts per million,0.529167,18
Pima,Tucson,1/17/2000,Parts per billion,30.833333,43,Parts per million,0.008375,17,Parts per billion,4.166667,9,Parts per million,0.854167,
Pima,Tucson,1/17/2000,Parts per billion,30.833333,43,Parts per million,0.008375,17,Parts per billion,4.166667,9,Parts per million,0.791667,13
Pima,Tucson,1/17/2000,Parts per billion,30.833333,43,Parts per million,0.008375,17,Parts per billion,4.15,,Parts per million,0.854167,
Pima,Tucson,1/17/2000,Parts per billion,30.833333,43,Parts per million,0.008375,17,Parts per billion,4.15,,Parts per million,0.791667,13
Pima,Tucson,1/18/2000,Parts per billion,31.434783,43,Parts per million,0.009917,19,Parts per billion,4.375,14,Parts per million,0.641667,
Pima,Tucson,1/18/2000,Parts per billion,31.434783,43,Parts per million,0.009917,19,Parts per billion,4.375,14,Parts per million,0.654167,11
Pima,Tucson,1/18/2000,Parts per billion,31.434783,43,Parts per million,0.009917,19,Parts per billion,4.35,,Parts per million,0.641667,
Pima,Tucson,1/18/2000,Parts per billion,31.434783,43,Parts per million,0.009917,19,Parts per billion,4.35,,Parts per million,0.654167,11
Pima,Tucson,1/19/2000,Parts per billion,33.25,45,Parts per million,0.010083,21,Parts per billion,4.958333,23,Parts per million,0.675,
Pima,Tucson,1/19/2000,Parts per billion,33.25,45,Parts per million,0.010083,21,Parts per billion,4.958333,23,Parts per million,0.720833,11
Pima,Tucson,1/19/2000,Parts per billion,33.25,45,Parts per million,0.010083,21,Parts per billion,4.9375,,Parts per million,0.675,
